seller_id,seller_city,seller_state,total_orders,total_transaction_revenue,total_freight_value,total_payment_value,average_order_value,average_review_score,first_order_month,last_order_month,active_months,total_products_sold,processing_time_days,total_subscription_fee,length,recency,frequency,monetary,review,time_process,cluster
e53d5b9b29d1218281f4a907ada18626,toledo,PR,2.0,213.9,133.25,2139.04,40.71,5.0,2018-07,2018-08,2,3,2.9190625,91.8,2.0,1.0,2.0,2139.04,4.8,23.783842592592592,Regular Seller
e546117ed9cafbc40239c0c78635c584,sao paulo,SP,1.0,48.44,28.34,484.34000000000003,228.0,4.5,2018-04,2018-08,2,1,2.480277777777778,91.8,5.0,1.0,1.0,484.34,4.5,23.783842592592592,Regular Seller
e5475dcab1e07b63d7f6e902d8f5eda8,diadema,SP,1.0,241.66,283.21,2416.4,36.5,5.0,2017-09,2018-08,11,1,0.7894907407407408,504.9,12.0,1.0,1.0,2416.4,4.227272727272728,1.8417476851851853,Regular Seller
e5545d4d4473876ea78c5bcebca365c3,marilia,SP,1.0,5.75,12.97,57.47,44.5,5.0,2018-06,2018-06,1,1,0.4053587962962963,45.9,1.0,3.0,1.0,57.47,5.0,1.8417476851851853,Regular Seller
e560e4022d8f7aebf155db95946c5c0f,belo horizonte,MG,1.0,87.02,90.21000000000001,870.21,390.0,5.0,2018-06,2018-07,2,1,1.6389988425925925,91.8,2.0,2.0,1.0,870.21,5.0,6.515821759259259,Regular Seller
e5899683388855d3dabe8913bbe365de,sao carlos,SP,1.0,53.39,80.98,533.86,159.04,4.0,2018-07,2018-08,2,1,1.6854398148148149,91.8,2.0,1.0,1.0,533.86,4.0,6.515821759259259,Regular Seller
e58a5b390e28abc0b216cfb0e07d27d7,rio de janeiro,RJ,2.0,116.72,144.63,1167.23,69.9,5.0,2018-04,2018-08,3,1,0.6644444444444444,137.7,5.0,1.0,2.0,1167.23,4.857142857142857,0.5388657407407408,Regular Seller
e595809a6c31ec4314fd06ef198c244d,navegantes,SC,1.0,5.72,18.23,57.23,39.0,5.0,2018-03,2018-03,1,1,1.7453703703703705,45.9,1.0,6.0,1.0,57.23,5.0,1.2250694444444443,Regular Seller
e59aa562b9f8076dd550fcddf0e73491,curitiba,PR,6.0,3862.85,2815.73,38627.6,412.0,5.0,2017-09,2018-08,11,5,1.3367361111111111,504.9,12.0,1.0,6.0,38875.08,4.462264150943396,2.6316782407407406,Regular Seller
e59e489e2ea74bd409b798b5daf49de3,maringa,PR,1.0,131.98000000000002,86.76,1319.9299999999998,99.0,3.0,2017-09,2018-05,3,3,8.768333333333333,137.7,9.0,4.0,1.0,1319.9299999999998,2.2,2.5374421296296297,Regular Seller
e59e575a175fadcadf8479e191770425,nova iguacu,RJ,1.0,25.09,50.98,250.88,199.9,5.0,2018-06,2018-06,1,1,3.0832060185185184,45.9,1.0,3.0,1.0,250.88,5.0,0.9473495370370372,Regular Seller
e5a3438891c0bfdb9394643f95273d8e,limeira,SP,17.0,1395.6,3521.36,13956.4,27.3,5.0,2017-05,2018-04,12,5,3.078333333333333,550.8,12.0,5.0,17.0,13956.4,3.862595419847328,4.549930555555555,Potensial Seller
e5a38146df062edaf55c38afa99e42dc,sao paulo,SP,5.0,1841.68,1838.6200000000001,18415.85,89.18,5.0,2016-10,2018-08,20,2,1.887818287037037,918.0,23.0,1.0,5.0,18620.24,3.951612903225808,1.105405092592593,Regular Seller
e5bd51692380fd8cabb19b756b95e714,santo andre,SP,2.0,10.58,25.95,105.75,39.9,3.0,2017-12,2017-12,1,1,22.251614583333332,45.9,1.0,9.0,2.0,105.75,3.0,0.9618402777777778,Regular Seller
e5c84227854980f1db19a58958c551d9,fazenda rio grande,PR,2.0,14.15,68.83,141.64000000000001,20.125,5.0,2018-07,2018-08,2,1,5.551296296296297,91.8,2.0,1.0,2.0,141.64,4.75,0.278125,Regular Seller
e5cbe890e679490127e9a390b46bbd20,sao paulo,SP,1.0,93.78,28.72,937.71,454.495,4.5,2018-06,2018-08,2,1,0.6531712962962963,91.8,3.0,1.0,1.0,937.71,4.5,2.6080324074074075,Regular Seller
e5d4b2b0c3bca22085f7a19a28de0c42,joinville,SC,1.0,26.96,63.76,269.56,48.95,4.5,2017-08,2017-11,3,1,1.3475462962962963,137.7,4.0,10.0,1.0,269.56,4.5,0.8944675925925926,Regular Seller
e5def42655b7490edac5a56fe8e9e603,amparo,SP,1.0,14.14,11.52,141.42,129.9,5.0,2017-03,2017-03,1,1,0.5901388888888889,45.9,1.0,18.0,1.0,141.42,5.0,1.0994907407407408,Regular Seller
e5e33c0d8e7e002f398f5dc4cbbb338f,bauru,SP,2.0,746.93,745.95,7469.13,98.7,5.0,2017-03,2018-08,10,2,1.374699074074074,459.0,,,,,,,
e5f9e61ceb5f523cc966e0f34095032f,brusque,SC,1.0,235.34,115.44,2353.44,559.5,5.0,2017-07,2018-03,4,1,6.353802083333333,183.6,9.0,6.0,1.0,2353.44,4.0,7.119016203703704,Regular Seller
e601b04acf48b4576e73ddca9481f0dc,sao paulo,SP,2.0,81.72,194.43,817.14,23.9,5.0,2018-04,2018-08,5,2,0.9852314814814814,229.5,5.0,1.0,3.0,888.61,3.875,7.119016203703704,Regular Seller
e603cf3fec55f8697c9059638d6c8eb5,pelotas,RS,2.0,80.5,172.99,804.97,27.0,5.0,2017-02,2017-04,3,3,1.4877719907407407,137.7,3.0,17.0,2.0,804.97,4.7,23.41868055555556,Regular Seller
e627629ba868740e287800f1a9be81c2,sao paulo,SP,2.0,59.86,109.56,598.59,25.9,5.0,2017-02,2017-07,5,2,0.9512847222222223,229.5,6.0,14.0,2.0,598.59,4.909090909090909,4.169791666666667,Regular Seller
e62b2d6ac10570a035a30bafcf01d263,sao paulo,SP,4.0,793.94,972.59,7939.89,54.9,4.0,2017-09,2018-08,12,2,4.949560185185185,550.8,12.0,1.0,4.0,7939.89,3.8840579710144927,5.109861111111111,Regular Seller
e63e8bfa530fb16910dd6956e592bb81,guarulhos,SP,3.0,226.06,691.13,2260.48,29.4,5.0,2017-08,2018-08,13,2,1.6145717592592592,596.6999999999999,13.0,1.0,3.0,2260.48,4.363636363636363,2.2106481481481484,Regular Seller
e644cbadf7eeb30d0d29f335ce7d52ec,sao paulo,SP,3.0,159.79,137.55,1597.83,94.99,4.0,2018-07,2018-08,2,3,0.678587962962963,91.8,2.0,1.0,3.0,1731.39,4.0,0.0658101851851851,Regular Seller
e64882b4ef12aee8d0faca4db5b681f4,goiania,GO,1.0,54.64,43.22,546.44,115.0,4.0,2018-01,2018-01,1,2,3.6753935185185185,45.9,1.0,8.0,1.0,546.44,4.0,1.0127546296296297,Regular Seller
e64d65bc8dbec2accda90c58de5d1246,rio claro,SP,4.0,189.98000000000002,221.16,1899.96,149.9,4.0,2017-11,2018-03,3,1,4.070023148148148,137.7,5.0,6.0,4.0,1899.96,3.083333333333333,2.294490740740741,Regular Seller
e64ddbe1cbcf4f2fc3092b7c481f3f9d,sao paulo,SP,1.0,2.83,7.39,28.29,20.9,5.0,2018-03,2018-03,1,1,3.361851851851852,45.9,1.0,6.0,1.0,28.29,5.0,2.294490740740741,Regular Seller
e6a69c4a27dfdd98ffe5aa757ad744bc,sao paulo,SP,1.0,92.54,306.16,925.4300000000001,14.78,5.0,2017-02,2018-06,11,2,2.267511574074074,504.9,,,,,,,
e70053bf73d1b5863932e53a9fa47496,sao paulo,SP,1.0,415.86,133.58,4158.58,689.0,4.0,2018-02,2018-08,5,1,2.844212962962963,229.5,7.0,1.0,1.0,4158.58,4.285714285714286,1.9724189814814808,Regular Seller
e72b4feb7abe210c52aa667abc25a3a2,sao paulo,SP,1.0,11.12,17.44,111.28,19.1,5.0,2017-06,2017-06,1,2,2.227314814814815,45.9,1.0,15.0,1.0,111.28,5.0,5.570671296296296,Regular Seller
e732329483fd5f27367dd997b47f598a,blumenau,SC,1.0,14.45,34.57,144.47,109.9,5.0,2017-08,2017-08,1,1,1.0684722222222223,45.9,1.0,13.0,1.0,144.47,5.0,2.266585648148148,Regular Seller
e73bf2cea7fe4b0b4d287a7568ed1099,chapeco,SC,2.0,106.99000000000001,100.13000000000001,1069.79,109.9,5.0,2018-07,2018-08,2,3,0.9178356481481481,91.8,2.0,1.0,2.0,1069.79,5.0,1.764363425925926,Regular Seller
e76ecc7e9a1a1e3c6df9d2a8261c423d,belo horizonte,MG,1.0,3.41,14.1,34.1,20.0,5.0,2017-08,2017-08,1,1,4.158217592592592,45.9,1.0,13.0,1.0,34.1,5.0,2.7996875,Regular Seller
e7d5b006eb624f13074497221eb37807,santo andre,SP,4.0,1903.74,754.28,19037.28,29.99,3.0,2017-08,2018-07,7,14,5.276608796296296,321.3,12.0,2.0,4.0,19037.28,3.140625,4.001921296296296,Regular Seller
e7df4cd29ab5abab70fb0783ddb53987,sao paulo,SP,1.0,1047.23,453.27,10472.25,129.0,5.0,2017-02,2018-08,14,2,1.1443518518518518,642.6,19.0,1.0,1.0,10472.25,4.32,5.827337962962963,Regular Seller
e7f3bf1ecd8526eb7f3b18059e6716e5,ubatuba,SP,2.0,180.38,275.64,1803.79,97.4,5.0,2017-02,2017-09,6,2,0.8246412037037038,275.4,8.0,12.0,2.0,1803.79,4.473684210526316,5.827337962962963,Regular Seller
e819bcfade7b5d88a27325eb6cfd62c5,guarulhos,SP,2.0,131.99,165.81,1319.64,17.9,5.0,2018-07,2018-08,2,5,6.708113425925926,91.8,2.0,1.0,2.0,1319.64,3.769230769230769,1.0063425925925926,Regular Seller
e81e1f9c3e762e620f3fb60a51499e16,curitibanos,SC,2.0,533.32,478.58,5332.99,252.0,5.0,2017-05,2018-04,8,2,3.944548611111111,367.2,12.0,5.0,2.0,5332.99,3.823529411764706,1.0063425925925926,Regular Seller
e82de6494d91d3c4c54450f59b227a94,ibitinga,SP,2.0,10.47,23.7,104.6,40.45,5.0,2017-10,2017-10,1,1,0.5396412037037037,45.9,1.0,11.0,2.0,104.6,5.0,1.0063425925925926,Regular Seller
e83c76265fc54bf41eac728805e4da77,aracatuba,SP,1.0,29.28,88.23,292.63,32.9,4.0,2017-02,2017-05,4,1,1.016736111111111,183.6,4.0,16.0,2.0,336.49,3.625,1.0063425925925926,Regular Seller
e83e93b71371817b11d78a63ff156aee,barueri,SP,1.0,64.56,161.56,645.5600000000001,99.0,5.0,2017-02,2017-04,2,2,13.389513888888889,91.8,3.0,17.0,1.0,645.5600000000001,4.8,1.0063425925925926,Regular Seller
e84ad2127668df3aafc6b73531a0beb8,sao paulo,SP,3.0,144.96,286.73,1449.45,65.0,5.0,2017-12,2018-08,6,3,1.3006712962962963,275.4,9.0,1.0,3.0,1449.45,4.391304347826087,1.0063425925925926,Regular Seller
e88165a185134e13fdfc85d4fa654db8,ferraz de  vasconcelos,SP,1.0,14.919999999999998,41.22,149.22,54.0,3.0,2018-05,2018-06,2,1,0.4021180555555556,91.8,2.0,3.0,1.0,149.22,3.0,0.5501157407407408,Regular Seller
e882b2a25a10b9c057cc49695f222c19,teresopolis,RJ,7.0,5402.7300000000005,2856.22,54027.64,644.365,5.0,2018-01,2018-08,8,2,2.2287037037037036,367.2,8.0,1.0,7.0,54027.64,4.586206896551724,1.0711689814814815,Regular Seller
e883aa812c37a7413226856f4579fe91,itapevi,SP,3.0,468.53,450.75,4685.2,69.9,4.0,2018-02,2018-08,7,2,3.3384375,321.3,7.0,1.0,3.0,5061.9,3.933333333333333,1.355405092592593,Regular Seller
e88c9b79e592e370d6bd852eeefbf057,pato branco,PR,2.0,45.15,142.10999999999999,451.36,14.9,5.0,2017-05,2017-07,3,2,1.6246875,137.7,3.0,14.0,2.0,451.36,4.777777777777778,0.976851851851852,Regular Seller
e88f7a2995ba184710d339c5c4bf2e30,votuporanga,SP,1.0,28.75,35.91,287.51,125.8,5.0,2018-03,2018-04,2,1,0.6808217592592593,91.8,2.0,5.0,1.0,287.51,5.0,3.532280092592593,Regular Seller
e89c4adbe7b1d0819dbb636e16461cf1,indaiatuba,SP,3.0,377.08,454.85,3770.73,159.0,5.0,2018-01,2018-08,8,2,2.174050925925926,367.2,8.0,1.0,3.0,3770.73,3.88,8.100347222222222,Regular Seller
e8a85b5f3df47be0984c55fd4064dbb4,brasilia,DF,1.0,173.57,222.99,1735.37,15.0,5.0,2018-02,2018-08,6,6,2.1969849537037036,275.4,7.0,1.0,1.0,1735.37,4.714285714285714,1.5539814814814814,Regular Seller
e8b3a3a38279a82f0e5d006d5e5b7d2c,jussara,PR,13.0,1519.57,1762.2,15195.52,99.9,5.0,2017-10,2018-03,6,2,4.795949074074074,275.4,6.0,6.0,13.0,15195.52,3.933333333333333,2.0153819444444445,Potensial Seller
e8b4225284fbb02d16f200513f1f395d,novo horizonte,SP,5.0,670.78,1265.99,6707.82,165.15,5.0,2018-04,2018-08,5,1,0.8008275462962964,229.5,5.0,1.0,6.0,6912.6,4.32258064516129,-2.594409722222222,Regular Seller
e8dba4d70f7f2b20e775d09cae01142d,santa barbara d oeste,SP,2.0,84.0,166.76,840.08,74.99,5.0,2018-05,2018-08,4,2,0.6716898148148148,183.6,4.0,1.0,2.0,1100.94,4.4,1.12,Regular Seller
e8f6dc8e6a1dcde89d20e3995c8d90b3,sao paulo,SP,3.0,1211.8899999999999,2016.8,12118.6,39.9,4.0,2016-10,2017-11,10,6,4.265439814814815,459.0,14.0,10.0,3.0,12118.6,3.5681818181818183,1.6443981481481482,Regular Seller
e8ff5a6ceb895583033fc2a0f314e3c2,blumenau,SC,1.0,15.9,19.08,158.97,139.89,5.0,2018-08,2018-08,1,1,0.7220486111111111,45.9,1.0,1.0,1.0,158.97,5.0,1.0816435185185185,Regular Seller
e908c0f3646e8b60375734a350d95d71,sao paulo,SP,1.0,300.95,58.53,3009.53,2951.0,4.0,2017-04,2017-04,1,1,6.920821759259259,45.9,1.0,17.0,1.0,3009.53,4.0,1.0816435185185185,Regular Seller
e94b64dc6979b302a5a5be1662c83bb6,itapecerica da serra,SP,2.0,33.870000000000005,31.740000000000002,338.63,153.445,5.0,2018-07,2018-07,1,1,1.7794791666666665,45.9,1.0,2.0,2.0,338.63,5.0,1.0816435185185185,Regular Seller
e9511df20ccd82658a30c37b7fb343af,bauru,SP,2.0,535.75,726.5,5357.44,52.1,5.0,2017-11,2018-08,9,3,0.920144675925926,413.09999999999997,10.0,1.0,2.0,5357.44,4.466666666666667,1.0816435185185185,Regular Seller
e96498ed8daaa3e9c23f7a62da76591c,sao paulo,SP,3.0,1033.21,776.59,10332.19,194.99,5.0,2017-10,2018-07,10,1,1.3690509259259258,459.0,10.0,2.0,3.0,10332.19,3.888888888888889,5.211423611111111,Regular Seller
e9729944ba65dc3ce425e0c5a22ae7b2,petropolis,RJ,2.0,117.22,61.73,1172.17,164.4,4.0,2018-05,2018-06,2,2,1.2901909722222222,91.8,2.0,3.0,2.0,1172.17,3.75,2.1028935185185187,Regular Seller
e9779976487b77c6d4ac45f75ec7afe9,praia grande,SP,35.0,6440.03,9942.18,64399.82,43.0,5.0,2017-03,2018-08,18,6,1.6866840277777777,826.1999999999999,18.0,1.0,35.0,65614.7,4.201871657754011,3.014340277777778,Potensial Seller
e9874ae10b2d60d43917b6bbfa13a599,rolandia,PR,1.0,22.21,23.1,222.1,199.0,5.0,2018-04,2018-04,1,1,1.0784837962962963,45.9,1.0,5.0,1.0,222.1,5.0,0.7800231481481481,Regular Seller
e99e927c81e3f51739c94fcdfca9f10f,uberlandia,MG,1.0,437.68,681.46,4376.79,102.25999999999999,4.0,2017-01,2018-03,12,3,1.2786631944444444,550.8,15.0,6.0,1.0,4376.79,3.6538461538461537,0.3425578703703704,Regular Seller
e9b6c33b71b67737693b4cfa68341c8d,sao paulo,SP,1.0,14.14,21.49,141.39,119.9,4.0,2017-08,2017-08,1,1,7.6787731481481485,45.9,1.0,13.0,1.0,141.39,4.0,-1.0666319444444443,Regular Seller
e9bc59e7b60fc3063eb2290deda4cced,maringa,PR,11.0,6580.55,4621.7,65804.6,125.0,5.0,2017-03,2018-08,18,6,3.964189814814815,826.1999999999999,18.0,1.0,11.0,65804.6,4.049056603773585,1.8754861111111112,Potensial Seller
e9c2dc0dd4ac38448289be644ac94f42,joinville,SC,1.0,8.5,36.54,85.03,24.244999999999997,5.0,2018-07,2018-08,2,1,0.539050925925926,91.8,2.0,1.0,1.0,174.61,5.0,0.3408449074074074,Regular Seller
e9c6969d40e6a3d2d0f90013165c2b98,sao paulo,SP,2.0,437.04,219.21,4370.37,606.5,5.0,2017-11,2018-06,4,1,0.9726909722222222,183.6,8.0,3.0,2.0,5481.9800000000005,4.454545454545454,1.9466550925925925,Regular Seller
e9d99831abad74458942f21e16f33f92,sao paulo,SP,6.0,978.61,2047.45,9786.24,30.0,4.0,2017-01,2018-08,20,6,1.8040972222222222,918.0,20.0,1.0,6.0,9786.24,3.871794871794872,0.4709722222222222,Regular Seller
e9e446d01bd10a97a8ffcfc4a3a20cb2,sao paulo,SP,1.0,7.33,22.169999999999998,73.32,16.5,5.0,2018-06,2018-07,2,1,1.4222453703703704,91.8,2.0,2.0,1.0,73.32,4.333333333333333,0.4709722222222222,Regular Seller
ea00f977a203ff88adf7057cb7806998,santos,SP,9.0,55.82,176.29,558.02,19.99,5.0,2018-07,2018-08,2,1,1.4456655092592592,91.8,2.0,1.0,9.0,558.02,4.277777777777778,1.8919097222222223,Regular Seller
ea1776927851da2532aa70d6a32c095a,sao paulo,SP,2.0,32.2,38.18,322.08,141.95,3.5,2018-07,2018-07,1,1,2.706255787037037,45.9,1.0,2.0,2.0,322.08,3.5,0.6990972222222223,Regular Seller
ea3ebea5317b0efbc663ecc8ce5e9bc2,florianopolis,SC,3.0,35.74,57.65,357.35,71.9,4.0,2018-05,2018-05,1,1,1.5122453703703704,45.9,1.0,4.0,3.0,357.35,4.0,3.823865740740741,Regular Seller
ea4e9ce63a2134743b4a92777437fcdd,palhoca,SC,1.0,51.01,65.7,510.08000000000004,49.9,5.0,2018-04,2018-08,3,2,1.3652835648148147,137.7,5.0,1.0,1.0,510.08,4.75,1.688125,Regular Seller
ea566164622c6b439516ab18062c42cd,sao  paulo,SP,4.0,1133.11,861.99,11330.89,79.0,5.0,2017-11,2018-08,10,2,1.8936458333333333,459.0,10.0,1.0,5.0,11624.36,3.8,0.7949652777777778,Regular Seller
ea65d8b58316a6f2362f2a9e4b3e86ad,campinas,SP,2.0,437.67,230.82,4376.68,37.9,4.5,2018-03,2018-08,4,6,1.821388888888889,183.6,6.0,1.0,2.0,4376.68,3.1875,0.7153472222222222,Regular Seller
ea67327e24487bdfac5fbfa37ea124df,ibitinga,SP,5.0,810.75,923.13,8107.34,158.6,4.0,2018-01,2018-08,6,2,1.0235069444444445,275.4,8.0,1.0,5.0,8397.81,3.5428571428571427,0.7153472222222222,Regular Seller
ea6b12bf9ffe2bac34602ec631d97a47,guarulhos,SP,3.0,120.22,154.89,1202.19,124.8,5.0,2017-02,2017-05,3,1,10.063935185185185,137.7,4.0,16.0,3.0,1202.19,4.333333333333333,-1.1448958333333332,Regular Seller
ea846a0e7ad98a741783e886d89dfa44,aracatuba,SP,2.0,29.700000000000003,55.26,296.94,34.0,5.0,2018-08,2018-08,1,2,0.41184027777777776,45.9,1.0,1.0,2.0,296.94,5.0,-1.1448958333333332,Regular Seller
ea8482cd71df3c1969d7b9473ff13abc,sao paulo,SP,84.0,5834.29,17307.43,58339.98,27.99,5.0,2017-08,2018-08,13,3,2.8250231481481483,596.6999999999999,13.0,1.0,86.0,60369.51,3.986019736842105,0.5106828703703704,High-Value Seller
eaaa46e98c9e61f6764dd1d7a2ab8b3e,messias targino,RN,1.0,12.56,27.64,125.64,98.0,5.0,2018-08,2018-08,1,1,1.7738078703703704,45.9,1.0,1.0,1.0,125.64,5.0,1.9430671296296296,Regular Seller
ead2bab70821ea148476ae9bc08548ac,belo horizonte,MG,1.0,105.92999999999999,132.78,1059.45,63.4,5.0,2017-10,2018-08,7,2,0.7781307870370371,321.3,11.0,1.0,1.0,1059.45,4.3,1.0397222222222222,Regular Seller
eae9af4811c294c56795d70e715b7337,sao paulo,SP,1.0,4.14,11.11,41.36,15.9,5.0,2017-10,2017-10,1,1,0.7775115740740741,45.9,1.0,11.0,1.0,41.36,5.0,0.5532638888888889,Regular Seller
eaf6d55068dea77334e8477d3878d89e,sao paulo,SP,1.0,8.4,33.01,84.00999999999999,17.0,5.0,2018-06,2018-07,2,1,2.1243287037037035,91.8,2.0,2.0,1.0,84.00999999999999,5.0,4.120636574074074,Regular Seller
eb1bf309f4f6af9a97e9ddac3fdbeabe,diadema,SP,1.0,3.12,8.88,31.18,22.3,5.0,2018-05,2018-05,1,1,5.418715277777777,45.9,1.0,4.0,1.0,31.18,5.0,1.260636574074074,Regular Seller
eb3071b9f0b0ddaa2df5ea130f09f26b,sao paulo,SP,1.0,988.1800000000001,581.42,9881.86,510.0,5.0,2017-02,2018-05,8,3,1.391875,367.2,16.0,4.0,1.0,9881.86,4.636363636363637,1.260636574074074,Regular Seller
eb4a59a06b3948e851a7d7a830bcbc42,salvador,BA,1.0,5.32,21.15,53.15,32.0,5.0,2018-02,2018-02,1,1,1.8078472222222222,45.9,1.0,7.0,1.0,53.15,5.0,1.260636574074074,Regular Seller
eb4df17aed01d918c65f0f8d650900c0,paulinia,SP,1.0,392.53999999999996,185.59,3925.46,318.98,4.0,2017-11,2018-08,6,1,1.1715162037037037,275.4,10.0,1.0,1.0,3925.46,3.909090909090909,1.260636574074074,Regular Seller
eb5b6204dde3a6e03b5f1bb8479f055b,embu guacu,SP,2.0,85.88,359.73,858.31,19.9,4.0,2017-12,2018-06,7,2,2.9901851851851853,321.3,7.0,3.0,2.0,858.31,3.888888888888889,0.2239583333333333,Regular Seller
eb72802c83dc7547529c9546d1a9b8ef,rio claro,SP,2.0,92.55,89.53999999999999,925.48,138.49,5.0,2018-05,2018-07,3,1,0.32406250000000003,137.7,3.0,2.0,2.0,1181.63,4.625,0.2239583333333333,Regular Seller
eb9267cccc90f1b49c8d2f9887c7dd97,recife,PE,1.0,34.63,26.37,346.27,319.9,5.0,2018-05,2018-05,1,1,0.019930555555555556,45.9,,,,,,,
eb9cd5b35d95206585e2185318cb5c61,sao paulo,SP,1.0,103.41999999999999,61.55,1034.1100000000001,190.0,1.0,2018-06,2018-07,2,2,6.234120370370371,91.8,,,,,,,
eba88037e1dca898cd02881f67ced679,sao paulo,SP,1.0,93.15,93.47,931.57,155.3,5.0,2017-04,2018-03,5,1,1.0290451388888888,229.5,12.0,6.0,1.0,931.57,4.333333333333333,2.1175694444444444,Regular Seller
ebd1417732defaf66c50b5a800eb293e,londrina,PR,1.0,32.53,16.33,325.33,309.0,5.0,2017-03,2017-03,1,1,0.24930555555555556,45.9,1.0,18.0,1.0,325.33,5.0,2.1175694444444444,Regular Seller
ebd2d60905fb58271facef5596b620d3,lencois paulista,SP,4.0,989.18,1673.1200000000001,9891.36,66.9,5.0,2017-02,2018-08,17,3,0.9286574074074074,780.3,19.0,1.0,4.0,9980.03,4.261363636363637,1.851712962962963,Regular Seller
ebe3dabc4955c9b0d695e7bda38bf5c3,ribeirao preto,SP,1.0,6.69,11.89,66.89,55.0,3.0,2018-02,2018-02,1,1,8.148368055555556,45.9,1.0,7.0,1.0,66.89,3.0,0.078287037037037,Regular Seller
ebef8d8c92b4fd3226e5d407bbff21ac,ribeirao preto,SP,1.0,30.21,48.36,302.06,69.9,3.0,2017-01,2017-03,3,1,0.8696296296296296,137.7,3.0,18.0,1.0,302.06,2.6666666666666665,1.960925925925926,Regular Seller
ec21206b7894c503788a684a7bc822a6,armacao dos buzios,RJ,1.0,9.28,17.78,92.78,75.0,3.0,2017-11,2017-11,1,1,1.8900925925925927,45.9,1.0,10.0,1.0,92.78,3.0,1.6010763888888888,Regular Seller
ec2e006556300a79a5a91e4876ab3a56,sao paulo,SP,1.0,37.74,48.33,377.19,12.9,1.5,2018-02,2018-08,2,3,10.667534722222221,91.8,7.0,1.0,1.0,377.19,1.5,0.1929513888888888,Regular Seller
ec4608a1f76453166bb312b2968aeaf4,porto ferreira,SP,1.0,791.78,919.21,7917.58,34.99,3.0,2017-02,2018-08,10,5,6.410555555555556,459.0,19.0,1.0,1.0,7917.58,3.033333333333333,0.4642592592592592,Regular Seller
ec5c1d94df153d473b37f880977ae58e,rio de janeiro,SP,1.0,41.61,84.07,416.02,43.29,1.0,2018-05,2018-06,2,2,0.7264467592592593,91.8,2.0,3.0,1.0,416.02,1.6666666666666667,4.005497685185185,Regular Seller
ec80e49e69745ab6c14f984bf2149423,limeira,SP,1.0,358.94,192.76,3589.41,288.0,4.5,2018-02,2018-08,6,1,1.8645023148148148,275.4,7.0,1.0,1.0,3589.41,4.083333333333333,2.0445949074074075,Regular Seller
ec8463980a4e0ea9f8517aea1ed0c419,florianopolis,SC,2.0,176.18,118.75999999999999,1762.0800000000002,29.9,5.0,2018-07,2018-07,1,6,9.43806712962963,45.9,1.0,2.0,2.0,1762.0800000000002,5.0,0.1831828703703703,Regular Seller
ec8879960bd2221d5c32f8e12f7da711,itatiba,SP,2.0,460.28000000000003,815.74,4603.13,129.9,5.0,2017-05,2018-04,12,1,1.6165162037037037,550.8,12.0,5.0,2.0,4603.13,4.314285714285714,3.789456018518519,Regular Seller
ec933281fb017b5020d06df29c3f77e8,sao paulo,SP,1.0,166.26999999999998,230.85,1662.85,181.5,5.0,2017-10,2018-07,6,1,1.5513310185185185,275.4,10.0,2.0,1.0,1662.85,5.0,0.1587731481481481,Regular Seller
ecccfa2bb93b34a3bf033cc5d1dcdc69,curitiba,PR,6.0,161.79,223.78,1618.06,59.9,1.0,2016-09,2016-10,2,3,27.304872685185185,91.8,2.0,23.0,6.0,1618.06,2.411764705882353,2.316087962962963,Regular Seller
ececbfcff9804a2d6b40f589df8eef2b,franca,SP,6.0,914.5699999999999,1869.88,9145.87,68.49,5.0,2017-06,2018-08,15,2,0.9829166666666667,688.5,15.0,1.0,6.0,9629.3,4.12962962962963,2.316087962962963,Regular Seller
ed4311e67debd72b8610a5347a743087,guarulhos,SP,4.0,422.4,751.33,4224.09,144.5,5.0,2017-12,2018-08,5,2,1.0866377314814815,229.5,9.0,1.0,4.0,4338.9,4.518518518518518,2.8397453703703706,Regular Seller
ed46f1eb4a638113deb2a1137b5f22e9,indaial,SC,2.0,368.68,216.68,3686.6800000000003,867.5,5.0,2018-07,2018-08,2,1,1.7093229166666666,91.8,2.0,1.0,2.0,3686.68,4.0,0.2053703703703703,Regular Seller
ed49da7cadefc454d6a67de249eab240,sao paulo,SP,1.0,3.02,8.72,30.22,21.5,5.0,2016-10,2016-10,1,1,4.000011574074074,45.9,1.0,23.0,1.0,30.22,5.0,11.73929398148148,Regular Seller
ed4acab38528488b65a9a9c603ff024a,sao paulo,SP,2.0,1641.55,595.69,16415.2,103.49,4.0,2017-03,2018-07,14,5,2.6626562500000004,642.6,17.0,2.0,2.0,16985.94,3.738095238095238,12.887280092592592,Regular Seller
ed859002ad59dbf8cf3602696a6c3000,londrina,PR,3.0,499.7,225.44,4997.0199999999995,149.9,5.0,2016-10,2017-01,2,4,24.948819444444446,91.8,4.0,20.0,3.0,4997.02,4.545454545454546,1.8595601851851853,Regular Seller
ed8cb7b190ceb6067227478e48cf8dde,santos,SP,7.0,106.06,242.71,1060.66,24.99,3.0,2018-07,2018-08,2,2,1.0391203703703704,91.8,2.0,1.0,7.0,1060.66,3.176470588235294,0.1366550925925926,Regular Seller
ed9eef5be0992d413d251fadba1a410d,mogi guacu,SP,1.0,174.85,143.24,1748.3,44.9,5.0,2017-01,2017-03,3,4,0.8633101851851852,137.7,3.0,18.0,1.0,1748.3,4.555555555555555,0.1366550925925926,Regular Seller
